Date,Time,DateTime,Temp,TempF,TempC,Dew Point,Humidity,HumidityP,Wind,Wind Speed,Wind Gust,Pressure,Precipitation,Condition,Confirmed Cases,Cases Increase
1/22/20,11:00 AM,01/22/20 11:00,41 F,41,5,41 F,100 %,10,NNW,4 mph,0 mph,30.05 in,0.0 in,Light Rain,444,0.00
1/22/20,12:00 PM,01/22/20 12:00,43 F,43,6,41 F,93 %,93,N,4 mph,0 mph,30.05 in,0.0 in,Fog,444,0.00
1/22/20,1:00 PM,01/22/20 13:00,43 F,43,6,41 F,93 %,93,NNW,4 mph,0 mph,30.03 in,0.0 in,Light Rain,444,0.00
1/22/20,2:00 PM,01/22/20 14:00,43 F,43,6,41 F,93 %,93,N,4 mph,0 mph,30.03 in,0.0 in,Light Rain,444,0.00
1/22/20,3:00 PM,01/22/20 15:00,43 F,43,6,41 F,93 %,93,VAR,2 mph,0 mph,30.00 in,0.0 in,Fog,444,0.00
1/22/20,4:00 PM,01/22/20 16:00,45 F,45,7,41 F,87 %,87,NE,4 mph,0 mph,30.00 in,0.0 in,Fog,444,0.00
1/22/20,5:00 PM,01/22/20 17:00,45 F,45,7,41 F,87 %,87,NNE,2 mph,0 mph,30.03 in,0.0 in,Fog,444,0.00
1/22/20,6:00 PM,01/22/20 18:00,45 F,45,7,41 F,87 %,87,NE,7 mph,0 mph,30.03 in,0.0 in,Fog,444,0.00
1/22/20,7:00 PM,01/22/20 19:00,43 F,43,6,39 F,87 %,87,NE,7 mph,0 mph,30.03 in,0.0 in,Fog,444,0.00
1/22/20,8:00 PM,01/22/20 20:00,43 F,43,6,39 F,87 %,87,ENE,7 mph,0 mph,30.05 in,0.0 in,Fog,444,0.00
1/22/20,9:00 PM,01/22/20 21:00,43 F,43,6,39 F,87 %,87,NNE,4 mph,0 mph,30.05 in,0.0 in,Fog,444,0.00
1/22/20,10:00 PM,01/22/20 22:00,43 F,43,6,39 F,87 %,87,NNE,4 mph,0 mph,30.08 in,0.0 in,Fog,444,0.00
1/22/20,11:00 PM,01/22/20 23:00,43 F,43,6,39 F,87 %,87,NE,4 mph,0 mph,30.08 in,0.0 in,Fog,444,0.00
1/23/20,12:00 AM,01/23/20 00:00,43 F,43,6,39 F,87 %,87,ENE,7 mph,0 mph,30.11 in,0.0 in,Fog,444,0.00
1/23/20,1:00 AM,01/23/20 01:00,43 F,43,6,39 F,87 %,87,NE,9 mph,0 mph,30.08 in,0.0 in,Fog,444,0.00
1/23/20,2:00 AM,01/23/20 02:00,41 F,41,5,39 F,93 %,93,NE,7 mph,0 mph,30.08 in,0.0 in,Fog,444,0.00
1/23/20,3:00 AM,01/23/20 03:00,41 F,41,5,39 F,93 %,93,NE,9 mph,0 mph,30.05 in,0.0 in,Fog,444,0.00
1/23/20,4:00 AM,01/23/20 04:00,41 F,41,5,39 F,93 %,93,E,7 mph,0 mph,30.05 in,0.0 in,Fog,444,0.00
1/23/20,5:00 AM,01/23/20 05:00,41 F,41,5,39 F,93 %,93,VAR,2 mph,0 mph,30.05 in,0.0 in,Fog,444,0.00
1/23/20,6:00 AM,01/23/20 06:00,41 F,41,5,39 F,93 %,93,NE,4 mph,0 mph,30.05 in,0.0 in,Fog,444,0.00
1/23/20,7:00 AM,01/23/20 07:00,41 F,41,5,39 F,93 %,93,NNE,4 mph,0 mph,30.05 in,0.0 in,Fog,444,0.00
1/23/20,8:00 AM,01/23/20 08:00,43 F,43,6,39 F,87 %,87,NNE,7 mph,0 mph,30.08 in,0.0 in,Fog,444,0.00
1/23/20,9:00 AM,01/23/20 09:00,43 F,43,6,39 F,87 %,87,NNE,4 mph,0 mph,30.11 in,0.0 in,Fog,444,0.00
1/23/20,10:00 AM,01/23/20 10:00,43 F,43,6,39 F,87 %,87,NE,7 mph,0 mph,30.14 in,0.0 in,Fog,444,0.00
1/23/20,11:00 AM,01/23/20 11:00,45 F,45,7,39 F,81 %,81,NNE,4 mph,0 mph,30.14 in,0.0 in,Fog,444,0.00
1/23/20,12:00 PM,01/23/20 12:00,46 F,46,8,41 F,81 %,81,NE,9 mph,0 mph,30.11 in,0.0 in,Fog,444,0.00
1/23/20,1:00 PM,01/23/20 13:00,46 F,46,8,41 F,81 %,81,NE,9 mph,0 mph,30.08 in,0.0 in,Fog,444,0.00
1/23/20,2:00 PM,01/23/20 14:00,48 F,48,9,41 F,76 %,76,NE,7 mph,0 mph,30.05 in,0.0 in,Fog,444,0.00
1/23/20,3:00 PM,01/23/20 15:00,48 F,48,9,41 F,76 %,76,NE,9 mph,0 mph,30.05 in,0.0 in,Fog,444,0.00
1/23/20,4:00 PM,01/23/20 16:00,48 F,48,9,41 F,76 %,76,NE,7 mph,0 mph,30.05 in,0.0 in,Fog,444,0.00
1/23/20,5:00 PM,01/23/20 17:00,48 F,48,9,43 F,82 %,82,NNE,4 mph,0 mph,30.05 in,0.0 in,Light Rain,444,0.00
1/23/20,6:00 PM,01/23/20 18:00,46 F,46,8,43 F,87 %,87,NNE,4 mph,0 mph,30.08 in,0.0 in,Light Rain,444,0.00
1/23/20,7:00 PM,01/23/20 19:00,46 F,46,8,43 F,87 %,87,NNE,4 mph,0 mph,30.11 in,0.0 in,Light Rain,444,0.00
1/23/20,8:00 PM,01/23/20 20:00,45 F,45,7,43 F,93 %,93,NNE,7 mph,0 mph,30.11 in,0.0 in,Light Rain,444,0.00
1/23/20,9:00 PM,01/23/20 21:00,45 F,45,7,43 F,93 %,93,NNE,4 mph,0 mph,30.14 in,0.0 in,Light Rain,444,0.00
1/23/20,10:00 PM,01/23/20 22:00,45 F,45,7,43 F,93 %,93,N,7 mph,0 mph,30.14 in,0.0 in,Light Rain,444,0.00
1/23/20,11:00 PM,01/23/20 23:00,45 F,45,7,45 F,100 %,10,N,4 mph,0 mph,30.17 in,0.0 in,Light Rain,444,0.00
1/24/20,12:00 AM,01/24/20 00:00,45 F,45,7,45 F,100 %,10,VAR,2 mph,0 mph,30.17 in,0.0 in,Light Rain,549,19.13
1/24/20,1:00 AM,01/24/20 01:00,45 F,45,7,43 F,93 %,93,NE,2 mph,0 mph,30.17 in,0.0 in,Light Rain,549,0.00
1/24/20,2:00 AM,01/24/20 02:00,45 F,45,7,45 F,100 %,10,NNE,7 mph,0 mph,30.14 in,0.0 in,Fog,549,0.00
1/24/20,3:00 AM,01/24/20 03:00,45 F,45,7,43 F,93 %,93,NNE,9 mph,0 mph,30.14 in,0.0 in,Cloudy,549,0.00
1/24/20,4:00 AM,01/24/20 04:00,45 F,45,7,41 F,87 %,87,NE,11 mph,0 mph,30.14 in,0.0 in,Cloudy,549,0.00
1/24/20,5:00 AM,01/24/20 05:00,45 F,45,7,41 F,87 %,87,NE,11 mph,0 mph,30.14 in,0.0 in,Cloudy,549,0.00
1/24/20,6:00 AM,01/24/20 06:00,45 F,45,7,41 F,87 %,87,NE,9 mph,0 mph,30.17 in,0.0 in,Cloudy,549,0.00
1/24/20,7:00 AM,01/24/20 07:00,45 F,45,7,41 F,87 %,87,NNE,7 mph,0 mph,30.20 in,0.0 in,Cloudy,549,0.00
1/24/20,8:00 AM,01/24/20 08:00,45 F,45,7,41 F,87 %,87,NNE,7 mph,0 mph,30.20 in,0.0 in,Cloudy,549,0.00
1/24/20,9:00 AM,01/24/20 09:00,45 F,45,7,41 F,87 %,87,NNE,9 mph,0 mph,30.23 in,0.0 in,Partly Cloudy,549,0.00
1/24/20,10:00 AM,01/24/20 10:00,46 F,46,8,41 F,81 %,81,NE,11 mph,0 mph,30.23 in,0.0 in,Partly Cloudy,549,0.00
1/24/20,11:00 AM,01/24/20 11:00,45 F,45,7,41 F,87 %,87,NNE,9 mph,0 mph,30.23 in,0.0 in,Light Rain,549,0.00
1/24/20,12:00 PM,01/24/20 12:00,45 F,45,7,43 F,93 %,93,NNE,7 mph,0 mph,30.23 in,0.0 in,Light Rain,549,0.00
1/24/20,1:00 PM,01/24/20 13:00,45 F,45,7,43 F,93 %,93,NNE,7 mph,0 mph,30.20 in,0.0 in,Light Rain,549,0.00
1/24/20,2:00 PM,01/24/20 14:00,45 F,45,7,41 F,87 %,87,NNE,9 mph,0 mph,30.20 in,0.0 in,Light Rain,549,0.00
1/24/20,3:00 PM,01/24/20 15:00,45 F,45,7,43 F,93 %,93,NE,11 mph,0 mph,30.17 in,0.0 in,Light Rain,549,0.00
1/24/20,4:00 PM,01/24/20 16:00,43 F,43,6,41 F,93 %,93,NNE,9 mph,0 mph,30.20 in,0.0 in,Light Rain,549,0.00
1/24/20,5:00 PM,01/24/20 17:00,43 F,43,6,41 F,93 %,93,N,7 mph,0 mph,30.20 in,0.0 in,Light Rain,549,0.00
1/24/20,6:00 PM,01/24/20 18:00,43 F,43,6,41 F,93 %,93,NNE,9 mph,0 mph,30.20 in,0.0 in,Light Rain,549,0.00
1/24/20,7:00 PM,01/24/20 19:00,43 F,43,6,41 F,93 %,93,NE,11 mph,0 mph,30.23 in,0.0 in,Light Rain,549,0.00
1/24/20,8:00 PM,01/24/20 20:00,43 F,43,6,41 F,93 %,93,NNE,9 mph,0 mph,30.23 in,0.0 in,Light Rain,549,0.00
1/24/20,9:00 PM,01/24/20 21:00,43 F,43,6,41 F,93 %,93,NNE,7 mph,0 mph,30.26 in,0.0 in,Light Rain,549,0.00
1/24/20,10:00 PM,01/24/20 22:00,43 F,43,6,41 F,93 %,93,NNE,7 mph,0 mph,30.29 in,0.0 in,Light Rain,549,0.00
1/24/20,11:00 PM,01/24/20 23:00,43 F,43,6,41 F,93 %,93,NNE,9 mph,0 mph,30.26 in,0.0 in,Light Rain,549,0.00
1/25/20,12:00 AM,01/25/20 00:00,43 F,43,6,41 F,93 %,93,NNE,9 mph,0 mph,30.23 in,0.0 in,Light Rain,761,27.86
1/25/20,1:00 AM,01/25/20 01:00,43 F,43,6,39 F,87 %,87,N,7 mph,0 mph,30.26 in,0.0 in,Light Rain,761,0.00
1/25/20,2:00 AM,01/25/20 02:00,43 F,43,6,39 F,87 %,87,NNE,9 mph,0 mph,30.23 in,0.0 in,Light Rain,761,0.00
1/25/20,3:00 AM,01/25/20 03:00,41 F,41,5,39 F,93 %,93,NNE,9 mph,0 mph,30.23 in,0.0 in,Light Rain,761,0.00
1/25/20,4:00 AM,01/25/20 04:00,41 F,41,5,39 F,93 %,93,N,7 mph,0 mph,30.23 in,0.0 in,Light Rain,761,0.00
1/25/20,5:00 AM,01/25/20 05:00,41 F,41,5,39 F,93 %,93,NNE,7 mph,0 mph,30.20 in,0.0 in,Light Rain,761,0.00
1/25/20,6:00 AM,01/25/20 06:00,41 F,41,5,37 F,87 %,87,NNE,9 mph,0 mph,30.20 in,0.0 in,Light Rain,761,0.00
1/25/20,7:00 AM,01/25/20 07:00,39 F,39,4,37 F,93 %,93,N,7 mph,0 mph,30.26 in,0.0 in,Light Rain,761,0.00
1/25/20,8:00 AM,01/25/20 08:00,39 F,39,4,37 F,93 %,93,N,7 mph,0 mph,30.29 in,0.0 in,Light Rain,761,0.00
1/25/20,9:00 AM,01/25/20 09:00,39 F,39,4,37 F,93 %,93,NNE,9 mph,0 mph,30.26 in,0.0 in,Fog,761,0.00
1/25/20,10:00 AM,01/25/20 10:00,39 F,39,4,37 F,93 %,93,NNE,9 mph,0 mph,30.29 in,0.0 in,Cloudy,761,0.00
1/25/20,11:00 AM,01/25/20 11:00,41 F,41,5,37 F,87 %,87,NNE,7 mph,0 mph,30.29 in,0.0 in,Cloudy,761,0.00
1/25/20,12:00 PM,01/25/20 12:00,41 F,41,5,37 F,87 %,87,NNE,7 mph,0 mph,30.26 in,0.0 in,Cloudy,761,0.00
1/25/20,1:00 PM,01/25/20 13:00,43 F,43,6,37 F,81 %,81,N,7 mph,0 mph,30.23 in,0.0 in,Partly Cloudy,761,0.00
1/25/20,2:00 PM,01/25/20 14:00,43 F,43,6,37 F,81 %,81,NNE,9 mph,0 mph,30.20 in,0.0 in,Partly Cloudy,761,0.00
1/25/20,3:00 PM,01/25/20 15:00,43 F,43,6,37 F,81 %,81,NNE,7 mph,0 mph,30.20 in,0.0 in,Partly Cloudy,761,0.00
1/25/20,4:00 PM,01/25/20 16:00,41 F,41,5,37 F,87 %,87,N,7 mph,0 mph,30.20 in,0.0 in,Light Rain,761,0.00
1/25/20,5:00 PM,01/25/20 17:00,41 F,41,5,37 F,87 %,87,N,7 mph,0 mph,30.20 in,0.0 in,Light Rain,761,0.00
1/25/20,6:00 PM,01/25/20 18:00,41 F,41,5,37 F,87 %,87,NNE,4 mph,0 mph,30.20 in,0.0 in,Light Rain,761,0.00
1/25/20,7:00 PM,01/25/20 19:00,41 F,41,5,37 F,87 %,87,NNE,7 mph,0 mph,30.20 in,0.0 in,Light Rain,761,0.00
1/25/20,8:00 PM,01/25/20 20:00,41 F,41,5,37 F,87 %,87,NNE,4 mph,0 mph,30.23 in,0.0 in,Light Rain,761,0.00
1/25/20,9:00 PM,01/25/20 21:00,41 F,41,5,37 F,87 %,87,NNE,7 mph,0 mph,30.23 in,0.0 in,Light Rain,761,0.00
1/25/20,10:00 PM,01/25/20 22:00,41 F,41,5,37 F,87 %,87,NNE,7 mph,0 mph,30.23 in,0.0 in,Light Rain,761,0.00
1/25/20,11:00 PM,01/25/20 23:00,39 F,39,4,36 F,87 %,87,NE,9 mph,0 mph,30.23 in,0.0 in,Light Rain,761,0.00
1/26/20,12:00 AM,01/26/20 00:00,39 F,39,4,36 F,87 %,87,NNE,7 mph,0 mph,30.23 in,0.0 in,Light Rain,1058,28.07
1/26/20,1:00 AM,01/26/20 01:00,39 F,39,4,36 F,87 %,87,NNE,4 mph,0 mph,30.20 in,0.0 in,Light Rain,1058,0.00
1/26/20,2:00 AM,01/26/20 02:00,39 F,39,4,36 F,87 %,87,N,7 mph,0 mph,30.20 in,0.0 in,Light Rain,1058,0.00
1/26/20,3:00 AM,01/26/20 03:00,37 F,37,3,36 F,93 %,93,N,9 mph,0 mph,30.20 in,0.0 in,Light Rain,1058,0.00
1/26/20,4:00 AM,01/26/20 04:00,37 F,37,3,36 F,93 %,93,N,7 mph,0 mph,30.17 in,0.0 in,Light Rain,1058,0.00
1/26/20,5:00 AM,01/26/20 05:00,37 F,37,3,34 F,87 %,87,N,7 mph,0 mph,30.17 in,0.0 in,Light Rain,1058,0.00
1/26/20,6:00 AM,01/26/20 06:00,37 F,37,3,36 F,93 %,93,N,7 mph,0 mph,30.17 in,0.0 in,Light Rain,1058,0.00
1/26/20,7:00 AM,01/26/20 07:00,37 F,37,3,36 F,93 %,93,N,9 mph,0 mph,30.17 in,0.0 in,Light Rain,1058,0.00
1/26/20,8:00 AM,01/26/20 08:00,36 F,36,2,34 F,93 %,93,N,7 mph,0 mph,30.17 in,0.0 in,Light Rain,1058,0.00
1/26/20,9:00 AM,01/26/20 09:00,37 F,37,3,34 F,87 %,87,N,9 mph,0 mph,30.20 in,0.0 in,Light Rain,1058,0.00
1/26/20,10:00 AM,01/26/20 10:00,37 F,37,3,34 F,87 %,87,N,9 mph,0 mph,30.20 in,0.0 in,Light Rain,1058,0.00
1/26/20,11:00 AM,01/26/20 11:00,37 F,37,3,34 F,87 %,87,NNE,9 mph,0 mph,30.20 in,0.0 in,Light Rain,1058,0.00
1/26/20,12:00 PM,01/26/20 12:00,37 F,37,3,36 F,93 %,93,NNE,7 mph,0 mph,30.17 in,0.0 in,Light Rain,1058,0.00
1/26/20,1:00 PM,01/26/20 13:00,37 F,37,3,36 F,93 %,93,N,9 mph,0 mph,30.14 in,0.0 in,Light Rain,1058,0.00
1/26/20,2:00 PM,01/26/20 14:00,37 F,37,3,34 F,87 %,87,N,9 mph,0 mph,30.14 in,0.0 in,Light Rain,1058,0.00
1/26/20,3:00 PM,01/26/20 15:00,39 F,39,4,34 F,81 %,81,NNE,7 mph,0 mph,30.14 in,0.0 in,Cloudy,1058,0.00
1/26/20,4:00 PM,01/26/20 16:00,39 F,39,4,34 F,81 %,81,NNE,9 mph,0 mph,30.14 in,0.0 in,Cloudy,1058,0.00
1/26/20,5:00 PM,01/26/20 17:00,37 F,37,3,34 F,87 %,87,N,9 mph,0 mph,30.14 in,0.0 in,Cloudy,1058,0.00
1/26/20,6:00 PM,01/26/20 18:00,37 F,37,3,32 F,81 %,81,N,9 mph,0 mph,30.17 in,0.0 in,Cloudy,1058,0.00
1/26/20,7:00 PM,01/26/20 19:00,37 F,37,3,32 F,81 %,81,N,9 mph,0 mph,30.17 in,0.0 in,Cloudy,1058,0.00
1/26/20,8:00 PM,01/26/20 20:00,37 F,37,3,32 F,81 %,81,N,9 mph,0 mph,30.17 in,0.0 in,Cloudy,1058,0.00
1/26/20,9:00 PM,01/26/20 21:00,37 F,37,3,32 F,81 %,81,N,9 mph,0 mph,30.20 in,0.0 in,Cloudy,1058,0.00
1/26/20,10:00 PM,01/26/20 22:00,37 F,37,3,32 F,81 %,81,N,9 mph,0 mph,30.17 in,0.0 in,Cloudy,1058,0.00
1/26/20,11:00 PM,01/26/20 23:00,37 F,37,3,32 F,81 %,81,N,7 mph,0 mph,30.17 in,0.0 in,Cloudy,1058,0.00
1/27/20,12:00 AM,01/27/20 00:00,37 F,37,3,32 F,81 %,81,N,7 mph,0 mph,30.17 in,0.0 in,Partly Cloudy,1423,25.65
1/27/20,1:00 AM,01/27/20 01:00,37 F,37,3,34 F,87 %,87,N,7 mph,0 mph,30.17 in,0.0 in,Partly Cloudy,1423,0.00
1/27/20,2:00 AM,01/27/20 02:00,37 F,37,3,32 F,81 %,81,N,7 mph,0 mph,30.17 in,0.0 in,Partly Cloudy,1423,0.00
1/27/20,3:00 AM,01/27/20 03:00,37 F,37,3,32 F,81 %,81,N,7 mph,0 mph,30.14 in,0.0 in,Partly Cloudy,1423,0.00
1/27/20,4:00 AM,01/27/20 04:00,37 F,37,3,32 F,81 %,81,NNE,4 mph,0 mph,30.14 in,0.0 in,Partly Cloudy,1423,0.00
1/27/20,5:00 AM,01/27/20 05:00,37 F,37,3,32 F,81 %,81,NNE,7 mph,0 mph,30.14 in,0.0 in,Partly Cloudy,1423,0.00
1/27/20,6:00 AM,01/27/20 06:00,37 F,37,3,32 F,81 %,81,N,7 mph,0 mph,30.14 in,0.0 in,Partly Cloudy,1423,0.00
1/27/20,7:00 AM,01/27/20 07:00,37 F,37,3,32 F,81 %,81,N,7 mph,0 mph,30.14 in,0.0 in,Partly Cloudy,1423,0.00
1/27/20,8:00 AM,01/27/20 08:00,37 F,37,3,32 F,81 %,81,N,4 mph,0 mph,30.17 in,0.0 in,Partly Cloudy,1423,0.00
1/27/20,9:00 AM,01/27/20 09:00,37 F,37,3,34 F,87 %,87,N,7 mph,0 mph,30.17 in,0.0 in,Partly Cloudy,1423,0.00
1/27/20,10:00 AM,01/27/20 10:00,39 F,39,4,34 F,81 %,81,NNE,7 mph,0 mph,30.20 in,0.0 in,Cloudy,1423,0.00
1/27/20,11:00 AM,01/27/20 11:00,39 F,39,4,34 F,81 %,81,NNE,7 mph,0 mph,30.17 in,0.0 in,Cloudy,1423,0.00
1/27/20,12:00 PM,01/27/20 12:00,39 F,39,4,32 F,75 %,75,NNE,9 mph,0 mph,30.17 in,0.0 in,Cloudy,1423,0.00
1/27/20,1:00 PM,01/27/20 13:00,41 F,41,5,34 F,76 %,76,N,7 mph,0 mph,30.14 in,0.0 in,Cloudy,1423,0.00
1/27/20,2:00 PM,01/27/20 14:00,41 F,41,5,34 F,76 %,76,NE,9 mph,0 mph,30.11 in,0.0 in,Cloudy,1423,0.00
1/27/20,3:00 PM,01/27/20 15:00,41 F,41,5,32 F,70 %,70,NNE,7 mph,0 mph,30.11 in,0.0 in,Cloudy,1423,0.00
1/27/20,4:00 PM,01/27/20 16:00,41 F,41,5,34 F,76 %,76,NNW,4 mph,0 mph,30.11 in,0.0 in,Cloudy,1423,0.00
1/27/20,5:00 PM,01/27/20 17:00,41 F,41,5,34 F,76 %,76,N,4 mph,0 mph,30.11 in,0.0 in,Fog,1423,0.00
1/27/20,6:00 PM,01/27/20 18:00,39 F,39,4,32 F,75 %,75,N,4 mph,0 mph,30.11 in,0.0 in,Fog,1423,0.00
1/27/20,7:00 PM,01/27/20 19:00,39 F,39,4,34 F,81 %,81,NE,4 mph,0 mph,30.11 in,0.0 in,Cloudy,1423,0.00
1/27/20,8:00 PM,01/27/20 20:00,39 F,39,4,32 F,75 %,75,VAR,2 mph,0 mph,30.14 in,0.0 in,Partly Cloudy,1423,0.00
1/27/20,9:00 PM,01/27/20 21:00,39 F,39,4,32 F,75 %,75,CALM,0 mph,0 mph,30.14 in,0.0 in,Fair,1423,0.00
1/27/20,10:00 PM,01/27/20 22:00,39 F,39,4,32 F,75 %,75,NE,2 mph,0 mph,30.14 in,0.0 in,Fair,1423,0.00
1/27/20,11:00 PM,01/27/20 23:00,37 F,37,3,32 F,81 %,81,VAR,2 mph,0 mph,30.14 in,0.0 in,Fair,1423,0.00
1/28/20,12:00 AM,01/28/20 00:00,37 F,37,3,34 F,87 %,87,CALM,0 mph,0 mph,30.14 in,0.0 in,Partly Cloudy,3554,59.96
1/28/20,1:00 AM,01/28/20 01:00,37 F,37,3,32 F,81 %,81,SE,2 mph,0 mph,30.14 in,0.0 in,Partly Cloudy,3554,0.00
1/28/20,2:00 AM,01/28/20 02:00,37 F,37,3,32 F,81 %,81,CALM,0 mph,0 mph,30.14 in,0.0 in,Mostly Cloudy,3554,0.00
1/28/20,3:00 AM,01/28/20 03:00,39 F,39,4,34 F,81 %,81,VAR,2 mph,0 mph,30.14 in,0.0 in,Mostly Cloudy,3554,0.00
1/28/20,4:00 AM,01/28/20 04:00,39 F,39,4,34 F,81 %,81,W,2 mph,0 mph,30.11 in,0.0 in,Mostly Cloudy,3554,0.00
1/28/20,5:00 AM,01/28/20 05:00,37 F,37,3,34 F,87 %,87,S,2 mph,0 mph,30.11 in,0.0 in,Cloudy,3554,0.00
1/28/20,6:00 AM,01/28/20 06:00,34 F,34,1,30 F,87 %,87,WNW,2 mph,0 mph,30.11 in,0.0 in,Fair,3554,0.00
1/28/20,7:00 AM,01/28/20 07:00,36 F,36,2,34 F,93 %,93,W,2 mph,0 mph,30.14 in,0.0 in,Fog,3554,0.00
1/28/20,8:00 AM,01/28/20 08:00,36 F,36,2,34 F,93 %,93,VAR,2 mph,0 mph,30.14 in,0.0 in,Fog,3554,0.00
1/28/20,9:00 AM,01/28/20 09:00,36 F,36,2,34 F,93 %,93,VAR,2 mph,0 mph,30.17 in,0.0 in,Fog,3554,0.00
1/28/20,10:00 AM,01/28/20 10:00,39 F,39,4,36 F,87 %,87,W,4 mph,0 mph,30.17 in,0.0 in,Fog,3554,0.00
1/28/20,11:00 AM,01/28/20 11:00,41 F,41,5,36 F,81 %,81,W,7 mph,0 mph,30.17 in,0.0 in,Fog,3554,0.00
1/28/20,12:00 PM,01/28/20 12:00,45 F,45,7,34 F,66 %,66,WSW,7 mph,0 mph,30.17 in,0.0 in,Haze,3554,0.00
1/28/20,1:00 PM,01/28/20 13:00,45 F,45,7,28 F,53 %,53,WNW,4 mph,0 mph,30.11 in,0.0 in,Fair,3554,0.00
1/28/20,2:00 PM,01/28/20 14:00,46 F,46,8,30 F,53 %,53,W,4 mph,0 mph,30.11 in,0.0 in,Fair,3554,0.00
1/28/20,3:00 PM,01/28/20 15:00,46 F,46,8,30 F,53 %,53,VAR,2 mph,0 mph,30.11 in,0.0 in,Fair,3554,0.00
1/28/20,4:00 PM,01/28/20 16:00,46 F,46,8,32 F,57 %,57,SW,7 mph,0 mph,30.11 in,0.0 in,Fair,3554,0.00
1/28/20,5:00 PM,01/28/20 17:00,46 F,46,8,30 F,53 %,53,SW,7 mph,0 mph,30.14 in,0.0 in,Fair,3554,0.00
1/28/20,6:00 PM,01/28/20 18:00,43 F,43,6,30 F,61 %,61,SSW,7 mph,0 mph,30.14 in,0.0 in,Fair,3554,0.00
1/28/20,7:00 PM,01/28/20 19:00,41 F,41,5,32 F,70 %,70,SW,4 mph,0 mph,30.17 in,0.0 in,Fair,3554,0.00
1/28/20,8:00 PM,01/28/20 20:00,39 F,39,4,30 F,70 %,70,SSW,4 mph,0 mph,30.17 in,0.0 in,Fair,3554,0.00
1/28/20,9:00 PM,01/28/20 21:00,37 F,37,3,30 F,75 %,75,SSW,2 mph,0 mph,30.20 in,0.0 in,Fair,3554,0.00
1/28/20,10:00 PM,01/28/20 22:00,37 F,37,3,32 F,81 %,81,SSW,2 mph,0 mph,30.20 in,0.0 in,Fair,3554,0.00
1/28/20,11:00 PM,01/28/20 23:00,37 F,37,3,30 F,75 %,75,VAR,2 mph,0 mph,30.20 in,0.0 in,Fair,3554,0.00
1/29/20,12:00 AM,01/29/20 00:00,37 F,37,3,30 F,75 %,75,VAR,2 mph,0 mph,30.20 in,0.0 in,Fair,3554,0.00
1/29/20,1:00 AM,01/29/20 01:00,34 F,34,1,30 F,87 %,87,CALM,0 mph,0 mph,30.20 in,0.0 in,Fair,3554,0.00
1/29/20,2:00 AM,01/29/20 02:00,32 F,32,0,30 F,93 %,93,WNW,2 mph,0 mph,30.20 in,0.0 in,Fair,3554,0.00
1/29/20,3:00 AM,01/29/20 03:00,32 F,32,0,30 F,93 %,93,CALM,0 mph,0 mph,30.17 in,0.0 in,Fair,3554,0.00
1/29/20,4:00 AM,01/29/20 04:00,32 F,32,0,30 F,93 %,93,CALM,0 mph,0 mph,30.17 in,0.0 in,Fair,3554,0.00
1/29/20,5:00 AM,01/29/20 05:00,34 F,34,1,32 F,93 %,93,VAR,2 mph,0 mph,30.17 in,0.0 in,Fair,3554,0.00
1/29/20,6:00 AM,01/29/20 06:00,32 F,32,0,30 F,93 %,93,SW,2 mph,0 mph,30.17 in,0.0 in,Fair,3554,0.00
1/29/20,7:00 AM,01/29/20 07:00,32 F,32,0,32 F,100 %,10,SW,2 mph,0 mph,30.20 in,0.0 in,Fog,3554,0.00
1/29/20,8:00 AM,01/29/20 08:00,32 F,32,0,32 F,100 %,10,SW,4 mph,0 mph,30.20 in,0.0 in,Fog,3554,0.00
1/29/20,9:00 AM,01/29/20 09:00,37 F,37,3,36 F,93 %,93,WSW,2 mph,0 mph,30.20 in,0.0 in,Fog,3554,0.00
1/29/20,10:00 AM,01/29/20 10:00,41 F,41,5,36 F,81 %,81,SW,4 mph,0 mph,30.23 in,0.0 in,Fog,3554,0.00
1/29/20,11:00 AM,01/29/20 11:00,45 F,45,7,36 F,71 %,71,WSW,7 mph,0 mph,30.23 in,0.0 in,Haze,3554,0.00
1/29/20,12:00 PM,01/29/20 12:00,48 F,48,9,36 F,62 %,62,W,7 mph,0 mph,30.20 in,0.0 in,Haze,3554,0.00
1/29/20,1:00 PM,01/29/20 13:00,50 F,50,10,36 F,58 %,58,WSW,9 mph,0 mph,30.17 in,0.0 in,Fair,3554,0.00
1/29/20,2:00 PM,01/29/20 14:00,52 F,52,11,36 F,54 %,54,WSW,7 mph,0 mph,30.14 in,0.0 in,Fair,3554,0.00
1/29/20,3:00 PM,01/29/20 15:00,54 F,54,12,36 F,51 %,51,W,7 mph,0 mph,30.11 in,0.0 in,Fair,3554,0.00
1/29/20,4:00 PM,01/29/20 16:00,54 F,54,12,36 F,51 %,51,W,4 mph,0 mph,30.11 in,0.0 in,Fair,3554,0.00
1/29/20,5:00 PM,01/29/20 17:00,50 F,50,10,36 F,58 %,58,SW,4 mph,0 mph,30.11 in,0.0 in,Fair,3554,0.00
1/29/20,6:00 PM,01/29/20 18:00,46 F,46,8,37 F,71 %,71,SSW,2 mph,0 mph,30.11 in,0.0 in,Fair,3554,0.00
1/29/20,7:00 PM,01/29/20 19:00,46 F,46,8,36 F,66 %,66,SSW,4 mph,0 mph,30.11 in,0.0 in,Fair,3554,0.00
